id,subject,custom_fields,created_on,updated_on,tracker.name,status.id,status.name,priority.name,author.name,assigned_to.name,category.name,parent.id
208683,"Migração Credor - Incluir Credor - Pessoa Física - Alteração do tipo do campo CPFCNPJ, de Long para String, classe Credor","[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T17:51:58Z,2025-05-16T17:23:41Z,FIPLAN:Atividade,71,Fazendo,Padrão,Amauri De Freitas Aquino,Amauri De Freitas Aquino,,208487.0
208682,"Migração Credor - Incluir Credor - Pessoa Física - Alteração do tipo do campo CNPJ, de Long para String, classe PessoaJuridica","[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-19'}]",2025-05-13T17:51:19Z,2025-05-16T18:39:59Z,FIPLAN:Atividade,71,Fazendo,Padrão,Amauri De Freitas Aquino,Jeferson  Brito Santos,,208487.0
208681,"Migração Credor - Incluir Credor - Pessoa Física - Alteração do tipo do campo CPF, de numérico para alfanumérico, classe PessoaFisica","[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T17:50:40Z,2025-05-16T12:50:49Z,FIPLAN:Atividade,73,Feito,Padrão,Amauri De Freitas Aquino,Amauri De Freitas Aquino,,208487.0
208680,Migração Credor - Incluir Credor - Pessoa Física - Inclusão do indicativo pagamento via pix (chave CPF),"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T17:49:54Z,2025-05-16T17:23:09Z,FIPLAN:Atividade,73,Feito,Padrão,Amauri De Freitas Aquino,Amauri De Freitas Aquino,,208487.0
208679,Consulta Banco de Produção: Acompanhamento x Documento INT - Exercício 2025,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': '2025-05-15'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-13T17:47:47Z,2025-05-15T17:50:30Z,FIPLAN:Gestor,30,Validação,Alto,Marilia Pedreira,FIPLAN Gestor SEPLAN,,
208678,FIPLAN 2.0 – Manter SubFunção de Governo - Corrigir na grid consulta o label dos campos de usuário de alteração,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-13T17:44:27Z,2025-05-16T14:42:23Z,FIPLAN:Erro,114,Desenvolvimento: Em andamento,Padrão,Daniele Correa,FIPLAN_MERGE,,
208663,Credor - Indicativo de Pagamento via Pix (Chave CPF/CNPJ),"[{'id': 149, 'name': 'Impacto BDCE', 'value': 'Não'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'CREDOR'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-13T14:51:54Z,2025-05-15T12:57:54Z,FIPLAN:Modelo de Dados,164,Teste: Validação,Padrão,Manuela da Silva Costa,FIPLAN_SEFAZ_TIME 05,Tabelas | Credor,
208662,Merge/Validação,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:50:24Z,2025-05-13T14:50:24Z,FIPLAN:Atividade,154,A fazer,Padrão,Gabriel Mendes de Souza,,,208649.0
208661,Pré-teste,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:50:16Z,2025-05-16T18:42:53Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Adolfo Queiroz Neto,,208649.0
208659,Testes Unitários,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:50:07Z,2025-05-15T13:36:33Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Adolfo Queiroz Neto,,208649.0
208658,"Adicionar o campo ""Número do DAE de Origem"" na tela de Detalhes, corrigir o nome do campo ""Sequencial de Integração"" para ""Número do Sequencial de Integração"", formatar o campo ""Data da Arrecadação""","[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-13'}]",2025-05-13T14:50:01Z,2025-05-13T19:30:55Z,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Thiago Costa Vieira Borges Miranda,,208371.0
208655,Persistência da totalidade(campo novo) e refatoração do código-fonte referente a identificação da totalidade ao adicionar e na tela de detalhar,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:46:46Z,2025-05-16T16:57:10Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,208129.0
208654,Exportar,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:45:36Z,2025-05-14T13:16:21Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Adolfo Queiroz Neto,,208651.0
208653,"Adiciona coluna Exercício, Subtema(No combo e grid) e indicativo da Totalidade mapeada e ordenação da grid ","[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:45:05Z,2025-05-14T12:13:46Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Adolfo Queiroz Neto,,208651.0
208652,A formatação do cpf/cnpj não está funcionando na grid Detalhes de Execução,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-13'}]",2025-05-13T14:44:54Z,2025-05-13T17:13:48Z,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Sabrina de Lima Campos,,208371.0
208651,Grid Mapeamento da Transversalidade: item 6.3.1,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:44:51Z,2025-05-14T13:16:46Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,,,208649.0
208650,Implementar mapeamento da totalidade e criação do item domínio(front e back),"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:41:39Z,2025-05-13T18:01:10Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,208649.0
208649,Desenvolvimento,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T14:40:49Z,2025-05-15T12:00:06Z,FIPLAN:Atividade,71,Fazendo,Padrão,Gabriel Mendes de Souza,,,208129.0
208646,CONSULTA DE LOG - NATUREZA DA RECEITA,"[{'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-13T14:07:25Z,2025-05-14T20:44:37Z,FIPLAN:Consulta,30,Validação,Padrão,Tárcio Henrique  Gomes Barbosa,Tárcio Henrique  Gomes Barbosa,Tabelas | Orçamentária,
208643,TRIBUTO ORÇAMENTÁRIO - CONSULTA - USUÁRIO E DATA DE CADASTRO,"[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Produção'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Sustentação'}]",2025-05-13T13:54:14Z,2025-05-15T19:50:32Z,FIPLAN:Corretiva,114,Desenvolvimento: Em andamento,Padrão,Gemima de Freitas Machado Muniz,FIPLAN_MERGE,Tabelas | Arrecadação,
208642,Tabelas: Receita Orçamentária - Associar Unidade a Fonte - Corrigir Grupo de Recurso,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Para adequar nome do grupo de recurso ao novo padrão. Não existe funcionalidade para realizar esta alteração.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-13T13:49:03Z,2025-05-13T17:58:02Z,FIPLAN:Correção de Dados,5,Fechado,Padrão,Daniele Correa,Daniele Correa,,
208640,Consulta PED - Acrescimo do flag indicativo folha no filtro,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '6'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Negócio'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-13T13:46:11Z,2025-05-13T13:49:49Z,FIPLAN:Mudança,156,Desenvolvimento: A fazer,Padrão,Alessandra Leal Bertani,FIPLAN_SEFAZ_TIME 07,Despesa | Exec | PED,
208639,Tabelas: Receita Orçamentária - Associar Unidade a Fonte - Corrigir Grupo de Recurso,"[{'id': 64, 'name': 'Ambiente', 'value': 'Homologação'}, {'id': 296, 'name': 'Justificativa', 'value': 'Para adequar nome do grupo de recurso ao novo padrão. Não existe funcionalidade para realizar esta alteração.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-13T13:42:46Z,2025-05-13T17:57:18Z,FIPLAN:Correção de Dados,5,Fechado,Padrão,Daniele Correa,Daniele Correa,,
208638,Conciliação Bancária Extrato - Conciliar - Confirmação da operação - erro de gravação - alteração de conciliação parcial,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-13T13:39:11Z,2025-05-13T17:03:26Z,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Marcio Anton Hadad,FIPLAN_SEFAZ_TIME 04,,
208637,Tabelas: Receita Orçamentária - Associar Unidade a Fonte - Corrigir Grupo de Recurso,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-13T13:37:27Z,2025-05-13T17:57:09Z,FIPLAN:Gestor,5,Fechado,Padrão,Marilia Pedreira,Fiplan Requisitos Seplan,,
208635,Ambiente HOMOLOGAÇÃO - Atualizar Fase de Elaboração da LOA,"[{'id': 64, 'name': 'Ambiente', 'value': 'Homologação'}, {'id': 296, 'name': 'Justificativa', 'value': 'Não tem funcionalidade que altere só a fase.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-13T13:28:46Z,2025-05-13T13:54:51Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Priscila Carvalho Ramos,Priscila Carvalho Ramos,,
208634,Fiplan - arquivo retorno Fiplan tarifas bancárias BB - abril/2025,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-13T13:14:14Z,2025-05-13T19:22:18Z,FIPLAN:Gestor,5,Fechado,Padrão,Camille Galvão de Moura Bouzas,Jaime Oliveira,,
208633,Ajustar o titulo da página principal ao imprimir o Obter Dae e o Processar Dae,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-13'}]",2025-05-13T13:04:35Z,2025-05-13T18:54:06Z,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Thiago Costa Vieira Borges Miranda,,208371.0
208632,Acompanhamento: M&A 011 - Dados Físicos e Financeiros da Ação 2024-2027 - Excel - Mudança - ACWVW0613.Sql,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-13T13:04:33Z,2025-05-16T14:54:08Z,FIPLAN:Modelo de Dados,165,Pré-Produção: Validação,Padrão,Dyego dos Santos Silva,Fiplan Arquitetura,REL Planejamento | M&A | 2024-2027,
208630,"Relato sobre a Iniciativa - 2024-2027 - Anos 2,3 e 4 - Demanda 2 - Detalhar relato sem data de corte","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Time 02'}]",2025-05-13T12:36:48Z,2025-05-14T13:58:56Z,FIPLAN:Erro,5,Fechado,Padrão,Ligia Simone Vianna,Ligia Simone Vianna,,
208627,Gestão de Usuários - Recuperar informação 'Data Início de Vigência' e 'Data Fim de Vigência' dos vínculos do Usuário com Perfil,"[{'id': 64, 'name': 'Ambiente', 'value': 'Teste Integrado'}, {'id': 296, 'name': 'Justificativa', 'value': ""Ticket gerado com o objetivo é de recuperar as informações da 'Data Início de Vigência' e da 'Data Fim de Vigência' para os vínculos destes Perfis com os usuários, que foram apagadas devido a um erro identificado na aplicação. ""}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-13T12:28:43Z,2025-05-14T13:58:16Z,FIPLAN:Correção de Dados,30,Validação,Padrão,Ana Poly Ferreira da Silva,Ana Poly Ferreira da Silva,,
208624,Homologação SEPLAN - Manter Unidade Orçamentária  - Alterações na padronização visual das telas segundo o novo padrão definido para o FIPLAN 2.0,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-13T12:11:43Z,2025-05-13T13:30:00Z,FIPLAN:Atividade,73,Feito,Padrão,Daniele Correa,Fiplan Requisitos Seplan,,205735.0
208621,Mapear Transversalidade - atualizar indicativo de totalidade dos mapeamentos existentes,"[{'id': 64, 'name': 'Ambiente', 'value': 'Desenvolvimento'}, {'id': 296, 'name': 'Justificativa', 'value': 'Definir valores iniciais do campo novo, criado no ticket #208131, para os registros já existentes.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-13T11:57:06Z,2025-05-13T19:51:56Z,FIPLAN:Correção de Dados,5,Fechado,Padrão,Ighor Leonardo  Santos Silva,Ighor Leonardo  Santos Silva,,
208618, Testes Unitários EmpenhoService,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-12T20:55:19Z,2025-05-16T15:49:33Z,FIPLAN:Atividade,154,A fazer,Padrão,Ana Maria Souza Ribeiro,,,206898.0
208616,Monitoramento 2024-2027: Customização do M&A 102  - Relatório de Execução do PPA - Mudança do quadro de “Evolução dos Indicadores de Programa”,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Alta'}, {'id': 221, 'name': 'PF Estimado', 'value': '2'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': ''}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-15'}, {'id': 238, 'name': 'Data Prevista Teste', 'value': '2025-05-15'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-12T20:36:36Z,2025-05-16T17:39:53Z,FIPLAN:Adaptativa,150,Teste: Em andamento,Alto,Cristiane Menezes S. Santos,FIPLAN_MERGE,PLAN | M&A | Monitoramento,
208613,"Manutenção - Alterar no do grupo de recurso ""Associar Fonte e Unidade"" para ""Tabelas_Associar Fonte Unidade_Alterar""","[{'id': 64, 'name': 'Ambiente', 'value': 'Manutenção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Teste alteração do grupo de recurso '}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-12T19:46:01Z,2025-05-13T17:58:13Z,FIPLAN:Correção de Dados,5,Fechado,Padrão,Daniele Correa,Daniele Correa,,
208610,FIPLAN 2.0 - Migração Tabelas Básicas SEPLAN - Parte 9,"[{'id': 368, 'name': 'Rastro FIPLAN', 'value': ''}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '1'}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 333, 'name': 'Esforço', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 342, 'name': 'Data Entrega Homologação', 'value': ''}, {'id': 235, 'name': 'Data Prevista Implantação', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-12T19:38:51Z,2025-05-12T19:48:13Z,FIPLAN:Demanda,192,Demanda: Ideias,Padrão,Ligia Simone Vianna,Ligia Simone Vianna,Tabelas | Parâmetros,
208601,Ao imprimir na tela de detalhes da execução está vindo com os campos vazios,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-13'}]",2025-05-12T18:51:06Z,2025-05-13T13:25:16Z,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Thiago Costa Vieira Borges Miranda,,208371.0
208592,FIPLAN - UG não carrega na funcionalidade Usuário Negocial,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-12T17:54:06Z,2025-05-16T20:45:53Z,FIPLAN:Gestor,5,Fechado,Urgente,Carina Ramos Santos,Monica  Alves Gomes da Costa,,
208584,"Relato sobre a Iniciativa - 2024-2027 - Anos 2,3 e 4 - Demanda 2 - Mensagens ao Voltar","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Time 02'}]",2025-05-12T17:10:01Z,2025-05-13T16:46:43Z,FIPLAN:Erro,6,Cancelado,Padrão,Ligia Simone Vianna,Antonio Alves da Cunha Junior,,
208582,Tabelas / Classificação Institucional / Unidade Gestora / Excluir: Adequação CNPJ alfanumérico (Pessoa Jurídica),"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '2.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-12T16:46:48Z,2025-05-12T16:46:48Z,FIPLAN:Adaptativa,200,Especificação: Em andamento,Padrão,Cristina de Souza Azevedo,Cristina de Souza Azevedo,Tabelas | Institucional,
208581,"Remover exibição dos itens no  menu ""Contabilidade / Matriz de Saldos Contábeis""","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Sustentação'}]",2025-05-12T16:45:00Z,2025-05-14T11:50:53Z,FIPLAN:Erro,5,Fechado,Padrão,Felipe Araujo da Silva,Marcio Anton Hadad,,
208580,Tabelas / Classificação Institucional / Unidade Gestora / Alterar: Adequação CNPJ alfanumérico (Pessoa Jurídica),"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': ''}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '4.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-12T16:43:43Z,2025-05-12T16:46:25Z,FIPLAN:Adaptativa,200,Especificação: Em andamento,Padrão,Cristina de Souza Azevedo,Cristina de Souza Azevedo,Tabelas | Institucional,
208579,Tabelas / Classificação Institucional / Unidade Gestora / Consultar: Adequação CNPJ alfanumérico (Pessoa Jurídica),"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '2.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-12T16:42:06Z,2025-05-12T16:42:06Z,FIPLAN:Adaptativa,200,Especificação: Em andamento,Padrão,Cristina de Souza Azevedo,Cristina de Souza Azevedo,Tabelas | Institucional,
208578,Tabelas / Classificação Institucional / Unidade Gestora / Incluir: Adequação CNPJ alfanumérico (Pessoa Jurídica),"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '2.0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-12T16:41:23Z,2025-05-12T16:44:49Z,FIPLAN:Adaptativa,200,Especificação: Em andamento,Padrão,Cristina de Souza Azevedo,Cristina de Souza Azevedo,Tabelas | Institucional,
208574,[DETALHAR FATURA] - Incluir Documento Único - Validação ao digitar parte final do código de barras (conta consumo / tributos),"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-12T15:02:55Z,2025-05-15T21:39:25Z,FIPLAN:Erro,5,Fechado,Padrão,Jaime Oliveira,Jaime Oliveira,,
208572,Verificar Convenio Federal e Contrapartida de Convênio Federal,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-12T14:54:43Z,2025-05-12T14:56:19Z,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,206898.0
208569,Vinculação da Receita - Criação de campo do usuário de alteração,"[{'id': 149, 'name': 'Impacto BDCE', 'value': 'Não'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-12T14:23:40Z,2025-05-12T14:27:18Z,FIPLAN:Modelo de Dados,147,Backlog: A fazer,Padrão,Gemima de Freitas Machado Muniz,Fiplan Arquitetura,Tabelas | Financeira,
208567,"Tabelas - Localização  - Tipo de Região - Na tela de consulta, ao exportar os dados, o resultado dos campos 'Usuário de Cadastro' e 'Usuário da Última Alteração' configurados incorretamente.","[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Produção'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 334, 'name': 'Backlog', 'value': '1'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-12T14:21:53Z,2025-05-15T11:37:39Z,FIPLAN:Corretiva,50,Produção,Padrão,Daniele Correa,FIPLAN_MERGE,Tabelas | Localização,
208564,"Relato sobre a Iniciativa - 2024-2027 - Anos 2,3 e 4 - Demanda 2 - Relato  gravado com ação não planejada e sem explicação","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Time 02'}]",2025-05-12T14:13:29Z,2025-05-13T17:44:35Z,FIPLAN:Erro,5,Fechado,Padrão,Ligia Simone Vianna,Ligia Simone Vianna,,
208561,Modelo de Dados - Integração SIGAT - Tabela para Testes com Dados Específicos,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-12T13:46:19Z,2025-05-15T12:20:26Z,FIPLAN:Modelo de Dados,163,Desenvolvimento: Validação,Padrão,César Henrique E. Pinho,Fiplan Arquitetura,Receita | Realização | DAE,
208559,Carga de UG inativa - Do exercício 2021 até o exercício 2025  - PRODUÇÃO,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Conforme solicitação do ticket Gestor #208432\r\n'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-12T13:32:03Z,2025-05-12T17:04:32Z,FIPLAN:Carga de Dados,5,Fechado,Padrão,Tárcio Henrique  Gomes Barbosa,Tárcio Henrique  Gomes Barbosa,,
208558,FIPLAN 2.0 - Tabelas SICONFI - Natureza da Receita - Tela Consulta - corrigir Indicativo de escrituração,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-12T13:28:03Z,2025-05-12T13:30:59Z,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Monica  Alves Gomes da Costa,FIPLAN_SEFAZ_TIME 09,,
