id,subject,custom_fields,created_on,updated_on,tracker_name,status_id,status_name,priority_name,author_name,assigned_name,category_name,parent_id,FIPLAN_20,Complexidade_Demanda,PF_Estimado,Agrupamento_Demanda,Gestor,Origem_Mudanca,Versao_Caso_Uso,Data_Prevista_Desenvolvimento,Time_FIPLAN,Impacto_BDCE,Data_Prevista_Teste,Legado,Origem_Defeito,Backlog,Rastro_FIPLAN,Esforco,Data_Entrega_Homologacao,Data_Prevista_Implantacao,Data_Entrega,Projeto,Ambiente,Justificativa,Classificacao_Demanda,Data_Desejada,Numero_RDS
208401,PPA 2024-2027: Plan 04 - Cadastro do Plano Plurianual: Alterar nome do filtro,"[{'id': 368, 'name': 'Rastro FIPLAN', 'value': ''}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '1'}, {'id': 221, 'name': 'PF Estimado', 'value': '4'}, {'id': 333, 'name': 'Esforço', 'value': '4'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 342, 'name': 'Data Entrega Homologação', 'value': ''}, {'id': 235, 'name': 'Data Prevista Implantação', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-08 14:16:00,2025-05-09 17:49:42,FIPLAN:Demanda,156,Desenvolvimento: A fazer,Padrão,Carla Ramos Campos ,Priscila Carvalho Ramos,REL Planejamento | PPA,0,0,,4,,SEPLAN,,,,SEPLAN - Sustentação,,,,,1,,4,,,,,,,,,
208400,FOLHA - Fase 2 - Regularização da Folha - Vinculação Credor Folha (parte 1),"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-08 14:10:11,2025-05-09 18:00:29,FIPLAN:Erro,149,Teste: A fazer,Padrão,Alessandra Leal Bertani,Alessandra Leal Bertani,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208396,Ajuste da consulta FPI no legado para contemplar os novos erros da carga,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 33, 'name': 'Legado', 'value': '1'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-08 13:58:44,2025-05-09 11:29:52,FIPLAN:Erro,149,Teste: A fazer,Padrão,Alessandra Leal Bertani,Alessandra Leal Bertani,,0,0,,,,SEFAZ,,,,,,,1,,,,,,,,,,,,,
208394,Fase 2 - Regularização da Folha - Carga da Folha - Etapa 3,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-08 13:53:14,2025-05-09 14:12:48,FIPLAN:Erro,114,Desenvolvimento: Em andamento,Padrão,Alessandra Leal Bertani,FIPLAN_MERGE,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208388,Incluir Tributo Orçamentário com Base,"[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Teste Integrado - Equipe Requisitos'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '0'}, {'id': 221, 'name': 'PF Estimado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Sustentação'}]",2025-05-08 13:21:32,2025-05-09 17:33:13,FIPLAN:Corretiva,114,Desenvolvimento: Em andamento,Padrão,Tárcio Henrique  Gomes Barbosa,FIPLAN_MERGE,Tabelas | Arrecadação,0,1,,0,,SEFAZ,,,,SEFAZ - Sustentação,,,,Teste Integrado - Equipe Requisitos,0,,,,,,,,,,,
208384,Ajustar componente BotoesMolduraFiplan para permitir adicionar botão via slot,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': ''}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': '2025-05-09'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-05-08 13:11:33,2025-05-09 16:56:09,FIPLAN:Adaptativa,5,Fechado,Padrão,Mateus Soares da Rocha,Ana Poly Ferreira da Silva,Gestão | Segurança,0,1,Baixa,,GESTÃO DE USUÁRIO,SEFAZ,,,,SEFAZ - Time 02,,2025-05-09 00:00:00,,,,,,,,,,,,,,
208378,"Relato sobre a Iniciativa - 2024-2027 - Anos 2,3 e 4 - Demanda 2 - Quadro de Execução Físico e Financeiro","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '1'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Time 02'}]",2025-05-08 12:26:33,2025-05-08 19:41:27,FIPLAN:Erro,114,Desenvolvimento: Em andamento,Padrão,Ligia Simone Vianna,Rafael Pinto Vieira dos Santos,,0,1,,,,SEPLAN,,,,SEPLAN - Time 02,,,1,,,,,,,,,,,,,
208376,"A data de Arrecadação, formatar a coluna na grid de Detalhes da Execução","[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-09'}]",2025-05-08 12:13:51,2025-05-09 18:01:43,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Thiago Costa Vieira Borges Miranda,,208371,,,,,,,,,,,,,,,,,,,2025-05-09 00:00:00,,,,,,
208374,Adicionar a coluna Descrição da Ocorrência na grid Detalhes da Execução,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-08'}]",2025-05-08 12:01:55,2025-05-08 14:38:25,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Sabrina de Lima Campos,,208371,,,,,,,,,,,,,,,,,,,2025-05-08 00:00:00,,,,,,
208373,"Adicionar a coluna Usuario de Cadastro, na grid da tela de consulta principal","[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-08'}]",2025-05-08 12:00:09,2025-05-08 16:51:15,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Thiago Costa Vieira Borges Miranda,,208371,,,,,,,,,,,,,,,,,,,2025-05-08 00:00:00,,,,,,
208372,No exportar do detalhes da execução corrigir os filtros,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-09'}]",2025-05-08 11:58:59,2025-05-08 20:25:17,FIPLAN:Atividade,73,Feito,Padrão,Sabrina de Lima Campos,Thiago Costa Vieira Borges Miranda,,208371,,,,,,,,,,,,,,,,,,,2025-05-09 00:00:00,,,,,,
208371,Correções do checklist,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-21'}]",2025-05-08 11:57:05,2025-05-08 18:46:41,FIPLAN:Atividade,71,Fazendo,Padrão,Sabrina de Lima Campos,Thiago Costa Vieira Borges Miranda,,206339,,,,,,,,,,,,,,,,,,,2025-05-21 00:00:00,,,,,,
208367,Gestão de Usuários - Alterar Perfil - Não está gravando a informação do Usuário de Inativação no vínculo do usuário com Perfil inativado,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '2'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.6'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-09'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-05-07 22:06:30,2025-05-09 15:49:47,FIPLAN:Mudança,114,Desenvolvimento: Em andamento,Padrão,Ana Poly Ferreira da Silva,Gilberto Cosme da Silva,Gestão | Segurança,0,1,Baixa,2,GESTÃO DE USUÁRIO,SEFAZ,Requisitos,1.6,2025-05-09 00:00:00,SEFAZ - Time 02,,,,,,,,,,,,,,,,
208365,Documentos / Receita / Realização / Documento de Arrecadação (DAE) / Processar DAE: Falha na execução de rotina,"[{'id': 28, 'name': 'Origem do Defeito', 'value': 'Teste Integrado - Equipe Requisitos'}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 334, 'name': 'Backlog', 'value': '0'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 09'}]",2025-05-07 21:10:32,2025-05-09 19:00:46,FIPLAN:Corretiva,114,Desenvolvimento: Em andamento,Padrão,Cristina de Souza Azevedo,Diogo Henrique  Gomes Rocha,Receita | Realização | DAE,0,0,Média,3,,SEFAZ,,,,SEFAZ - Time 09,,,,Teste Integrado - Equipe Requisitos,0,,,,,,,,,,,
208362,Erro ao carregar a grid de mapeamento transversalidade ao salvar um registro com idf=municipio e cp=simples,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 20:31:27,2025-05-08 11:22:58,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,207646,,,,,,,,,,,,,,,,,,,,,,,,,
208360,Teste unitário,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 20:26:24,2025-05-09 18:32:18,FIPLAN:Atividade,73,Feito,Padrão,Ramon Marques,,,207716,,,,,,,,,,,,,,,,,,,,,,,,,
208359,Tratar validação 2.2.10(adicionar mapeamaneto até município e tentar salvar),"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 20:15:12,2025-05-08 19:32:56,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Isai Martins Rodrigues,,207646,,,,,,,,,,,,,,,,,,,,,,,,,
208358,Campos aparecendo como nulos na tela de detalhar(região/Municipio/subproduto),"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 20:14:57,2025-05-08 17:43:21,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,207646,,,,,,,,,,,,,,,,,,,,,,,,,
208357,Nullpointer ao salvar pela seleção múltipla com registro de região ,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 20:14:20,2025-05-08 11:22:47,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,207646,,,,,,,,,,,,,,,,,,,,,,,,,
208356,ajuste filtro parcial,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 20:13:35,2025-05-07 20:13:49,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Isai Martins Rodrigues,,207646,,,,,,,,,,,,,,,,,,,,,,,,,
208353,"Relato sobre a Iniciativa - 2024-2027 - Anos 2,3 e 4 - Demanda 2 - Ações não planejadas de exercício diferente do exercício corrente","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '4.9'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Time 02'}]",2025-05-07 19:41:26,2025-05-09 20:16:06,FIPLAN:Mudança,114,Desenvolvimento: Em andamento,Padrão,Ligia Simone Vianna,Marcus Vinicius Lima Vidal,PLAN | M&A | Monitoramento,0,1,Baixa,3,,SEPLAN,Requisitos,4.9,,SEPLAN - Time 02,,,,,,,,,,,,,,,,
208346,Gestão de Usuários - Alterar Perfil - Não limpa a informação do Novo Nome do Perfil,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-07 19:25:05,2025-05-09 15:33:10,FIPLAN:Erro,150,Teste: Em andamento,Padrão,Ana Poly Ferreira da Silva,FIPLAN_MERGE,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208342,Consulta Ambiente de Produção: Acompanhamento - Beneficiário x Ação - Exercício 2024 e 2025,"[{'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-07 19:14:40,2025-05-09 14:21:55,FIPLAN:Consulta,30,Validação,Alto,Daniele Correa,Nara Marise Campelo D'Amorim,PLAN | M&A | Acomp 2024-2027,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,,,
208341,Preparar pacote produção,"[{'id': 129, 'name': 'Número RDS', 'value': ''}]",2025-05-07 19:14:24,2025-05-08 11:28:30,FIPLAN:Pacote,5,Fechado,Padrão,Ari Fragoso de Medeiros Junior,Fiplan Arquitetura,,0,,,,,,,,,,,,,,,,,,,,,,,,,
208340,Consulta Ambiente de Produção: Acompanhamento - Beneficiário x Ação - Exercício 2024 e 2025,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-07 19:07:48,2025-05-09 14:52:46,FIPLAN:Gestor,30,Validação,Alto,Carla Ramos Campos ,Daniele Correa,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,Sustentação,,
208338,Conciliação Bancária Extrato - Conciliar - Confirmação da operação - erro de gravação - conciliação manual,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-05-07 19:03:09,2025-05-08 12:44:10,FIPLAN:Erro,156,Desenvolvimento: A fazer,Padrão,Marcio Anton Hadad,FIPLAN_SEFAZ_TIME 04,,0,1,,,,SEFAZ,,,,,,,0,,,,,,,,,,,,,
208330,Contabilidade - Consulta Documentos Contábeis - Recursos,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 18:33:13,2025-05-07 18:44:13,FIPLAN:Modelo de Dados,114,Desenvolvimento: Em andamento,Padrão,Alexandre Faria Silveira,Alexandre Faria Silveira,Contabilidade,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,,,
208329,"FIPLAN 2.0 – Manter Órgão - Na tela de consulta, ao exportar os dados, o resultado dos campos 'Usuário de Cadastro' e 'Usuário da Última Alteração' estão configurados incorretamente.","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEPLAN - Sustentação'}]",2025-05-07 18:27:09,2025-05-09 17:58:49,FIPLAN:Erro,5,Fechado,Padrão,Daniele Correa,Daniele Correa,,0,1,,,,SEPLAN,,,,SEPLAN - Sustentação,,,0,,,,,,,,,,,,,
208328,Teste unitário,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 18:19:32,2025-05-08 19:22:16,FIPLAN:Atividade,73,Feito,Padrão,Douglas de Jesus Fonseca,Douglas de Jesus Fonseca,,208119,,,,,,,,,,,,,,,,,,,,,,,,,
208327,Contabilidade - Consulta Documentos Contábeis - ACWVW0783,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 18:13:11,2025-05-07 18:19:13,FIPLAN:Modelo de Dados,114,Desenvolvimento: Em andamento,Padrão,Alexandre Faria Silveira,Alexandre Faria Silveira,Contabilidade,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,,,
208321,Carga de UG inativa - Do exercício 2021 até o exercício 2025 Produção,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Conforme solicitação do ticket Gestor #208208\r\n'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 16:46:56,2025-05-07 19:49:45,FIPLAN:Carga de Dados,5,Fechado,Padrão,Tárcio Henrique  Gomes Barbosa,Tárcio Henrique  Gomes Barbosa,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,Produção,"Conforme solicitação do ticket Gestor #208208
",,,
208319,Testes gerais do desenvolvedor / Preenchimento do checklist de testes,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:57:25,2025-05-08 15:04:24,FIPLAN:Atividade,154,A fazer,Padrão,Ana Maria Souza Ribeiro,,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208318, Realizar os Lançamentos contábeis,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:57:10,2025-05-07 15:57:10,FIPLAN:Atividade,154,A fazer,Padrão,Ana Maria Souza Ribeiro,,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208317,Atualizar o registro do PED,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:56:56,2025-05-07 15:56:56,FIPLAN:Atividade,154,A fazer,Padrão,Ana Maria Souza Ribeiro,,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208316,Implementar persistência em banco de dados ,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:56:29,2025-05-07 15:56:29,FIPLAN:Atividade,154,A fazer,Padrão,Ana Maria Souza Ribeiro,,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208315,Gestão de Usuários - Alterar Perfil - Gravação do histórico vínculo ativado,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '2'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.6'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-05-07 15:50:54,2025-05-09 15:49:47,FIPLAN:Mudança,114,Desenvolvimento: Em andamento,Padrão,Ana Poly Ferreira da Silva,Mateus Soares da Rocha,Gestão | Segurança,0,1,Média,2,GESTÃO DE USUÁRIO,SEFAZ,Requisitos,1.6,,SEFAZ - Time 02,,,,,,,,,,,,,,,,
208314, Validar Fonte de Recursos Bahia,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:50:31,2025-05-08 15:01:49,FIPLAN:Atividade,154,A fazer,Padrão,Ana Maria Souza Ribeiro,,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208313, Validar Data de Emissão,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:47:23,2025-05-09 20:56:30,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208312, Validar numero PED ,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:46:20,2025-05-09 16:17:26,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208311,Criação de artefatos iniciais,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 15:45:54,2025-05-08 15:00:33,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,206898,,,,,,,,,,,,,,,,,,,,,,,,,
208305,Carga de DAEs - (2025) - Ambiente de Teste Integrado,"[{'id': 64, 'name': 'Ambiente', 'value': 'Teste Integrado'}, {'id': 296, 'name': 'Justificativa', 'value': 'Teste comparativo CNPJ numérico e alfanumérico'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 14:05:58,2025-05-08 18:10:25,FIPLAN:Carga de Dados,5,Fechado,Padrão,Cristina de Souza Azevedo,Cristina de Souza Azevedo,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,Teste Integrado,Teste comparativo CNPJ numérico e alfanumérico,,,
208297,Criação da trigger ACWTG1086_INTEGRIDADE_UPDATE,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 13:10:36,2025-05-07 13:10:36,FIPLAN:Modelo de Dados,114,Desenvolvimento: Em andamento,Padrão,Pablo Oliveira da Silva,FIPLAN_SEFAZ_TIME 03,Despesa | Exec | Det Fatura,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,,,
208296,Criação da trigger ACWTG1086_INTEGRIDADE_INSERT,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 13:08:27,2025-05-07 13:08:27,FIPLAN:Modelo de Dados,114,Desenvolvimento: Em andamento,Padrão,Pablo Oliveira da Silva,FIPLAN_SEFAZ_TIME 03,Despesa | Exec | Det Fatura,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,,,
208295,Atualização da trigger ACWTG0363_INTEGRIDADE,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 13:04:48,2025-05-07 13:04:48,FIPLAN:Modelo de Dados,114,Desenvolvimento: Em andamento,Padrão,Pablo Oliveira da Silva,FIPLAN_SEFAZ_TIME 03,Despesa | Exec | Det Fatura,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,,,
208293,Atualização Banco de Homologação: PTA e Teto Orçamentário- 2025,"[{'id': 64, 'name': 'Ambiente', 'value': 'Homologação'}, {'id': 296, 'name': 'Justificativa', 'value': 'Esta solicitação é para a SPO realizar a homologação das mudanças do Teto e da Memória de Cálculo.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-07 13:01:04,2025-05-07 16:53:18,FIPLAN:Correção de Dados,30,Validação,Padrão,Priscila Carvalho Ramos,Priscila Carvalho Ramos,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,Homologação,Esta solicitação é para a SPO realizar a homologação das mudanças do Teto e da Memória de Cálculo.,,,
208292,Fiplan - Log referente a alteração de NR's,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-05-07 12:38:18,2025-05-09 17:59:04,FIPLAN:Gestor,155,Em andamento,Padrão,Wellington  das Virgens Correia Júnior,FIPLAN Liderança SEFAZ,,0,,,,,SEFAZ,,,,,,,,,,,,,,,,,,Sustentação,,
208287,Ajustes - Dev C,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 11:12:27,2025-05-08 17:10:59,FIPLAN:Atividade,73,Feito,Padrão,Marcus Vinicius Lima Vidal,Rafael Pinto Vieira dos Santos,,206799,,,,,,,,,,,,,,,,,,,,,,,,,
208286,Ajustes - Dev B,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 11:12:10,2025-05-08 13:06:55,FIPLAN:Atividade,73,Feito,Padrão,Marcus Vinicius Lima Vidal,Antonio Alves da Cunha Junior,,206799,,,,,,,,,,,,,,,,,,,,,,,,,
208285,Ajustes - Dev A,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-05-07 11:11:50,2025-05-08 16:45:43,FIPLAN:Atividade,73,Feito,Padrão,Marcus Vinicius Lima Vidal,Marcus Vinicius Lima Vidal,,206799,,,,,,,,,,,,,,,,,,,,,,,,,
208284,Atualização Banco de Homologação: PTA e Teto Orçamentário- 2025,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': '2025-05-08'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-05-06 21:12:59,2025-05-07 17:08:37,FIPLAN:Gestor,30,Validação,Padrão,Marilia Pedreira,FIPLAN Gestor SEPLAN,,0,,,,,SEPLAN,,,,,,,,,,,,,,,,,,Sustentação,2025-05-08 00:00:00,
208283,Gestão de Usuários - Consultar Perfil - Mudança layout - Ajustes largura coluna grids e Label campo 'Categoria do Perfil',"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '1'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.6'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-09'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-05-06 20:35:02,2025-05-09 14:23:07,FIPLAN:Mudança,114,Desenvolvimento: Em andamento,Padrão,Ana Poly Ferreira da Silva,FIPLAN_MERGE,Gestão | Segurança,0,1,Baixa,1,GESTÃO DE USUÁRIO,SEFAZ,Requisitos,1.6,2025-05-09 00:00:00,SEFAZ - Time 02,,,,,,,,,,,,,,,,
