issue_id,journal_id,user,notes,created_on,details,property,name,old_value,new_value
208533,1861152,Marcia Figueredo Nunes,"Segue anexo a pré-especificação com dúvidas em amarelo.

*Requisitos*
•	Inclusão de um botão “Plano de Melhoria” no Grid da tela Principal da funcionalidade ‘Apuração do Indicador do Programa’
       o O Botão só ficará habilitado ao selecionar uma linha do Grid
       o O Plano de Melhoria da apuração do indicador do programa é por exercício e pode ser informado independente do indicador ter apuração informada;

•	 Ao clicar o botão “Plano de Melhoria”: 
       o Plano de Melhoria: campo obrigatório, Alfanumérico, 5000 caracteres (CLOB);
          - O usuário informa o plano de melhoria; 
          - Ao “ Salvar” pela primeira vez o “Plano de Melhoria” será gravado o usuário de inclusão, as demais vezes o usuário de alteração;
          - Ficará gravado somente o último usuário de alteração;
 
• *Dúvida:* Qualquer usuário tem acesso a “Apuração do indicador do programa” pode manter o Plano de Melhoria?
• *Dúvida:* Deve ser exibido o plano de melhoria feito no exercício anterior, como base para o plano de melhoria do exercício atual? 



Para tanto foram calculados:
Ponto de Função(PF) Total: 6
Esforço em dias úteis:  8
Favor aprovar a demanda ou reportar necessidades de ajuste.",2025-05-13 19:14:58,"[{'property': 'cf', 'name': '333', 'old_value': '', 'new_value': '8'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '6'}, {'property': 'attachment', 'name': '318338', 'new_value': 'Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx'}]",cf,221,,6
208533,1861152,Marcia Figueredo Nunes,"Segue anexo a pré-especificação com dúvidas em amarelo.

*Requisitos*
•	Inclusão de um botão “Plano de Melhoria” no Grid da tela Principal da funcionalidade ‘Apuração do Indicador do Programa’
       o O Botão só ficará habilitado ao selecionar uma linha do Grid
       o O Plano de Melhoria da apuração do indicador do programa é por exercício e pode ser informado independente do indicador ter apuração informada;

•	 Ao clicar o botão “Plano de Melhoria”: 
       o Plano de Melhoria: campo obrigatório, Alfanumérico, 5000 caracteres (CLOB);
          - O usuário informa o plano de melhoria; 
          - Ao “ Salvar” pela primeira vez o “Plano de Melhoria” será gravado o usuário de inclusão, as demais vezes o usuário de alteração;
          - Ficará gravado somente o último usuário de alteração;
 
• *Dúvida:* Qualquer usuário tem acesso a “Apuração do indicador do programa” pode manter o Plano de Melhoria?
• *Dúvida:* Deve ser exibido o plano de melhoria feito no exercício anterior, como base para o plano de melhoria do exercício atual? 



Para tanto foram calculados:
Ponto de Função(PF) Total: 6
Esforço em dias úteis:  8
Favor aprovar a demanda ou reportar necessidades de ajuste.",2025-05-13 19:14:58,"[{'property': 'cf', 'name': '333', 'old_value': '', 'new_value': '8'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '6'}, {'property': 'attachment', 'name': '318338', 'new_value': 'Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx'}]",attachment,318338,,Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx
208533,1861159,Marcia Figueredo Nunes,,2025-05-13 19:18:03,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '344', 'new_value': '2250'}]",attr,assigned_to_id,344,2250
208533,1861529,Marcia Figueredo Nunes,,2025-05-14 12:34:03,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2250', 'new_value': '1557'}]",attr,assigned_to_id,2250,1557
208533,1862035,Marilia Pedreira,"Márcia, boa tarde

Requisitos
• Inclusão de um botão “Plano de Melhoria” no Grid da tela Principal da funcionalidade ‘Apuração do Indicador do Programa’ *Resposta: OK*

o O Botão só ficará habilitado ao selecionar uma linha do Grid *Resposta: OK*

o O Plano de Melhoria da apuração do indicador do programa é por exercício e pode ser informado independente do indicador ter apuração informada; *Resposta:* Vai ser associado a uma apuração. Vamos realizar a carga da apuração inicial sem abrir a data de corte de 31/12

• Ao clicar o botão “Plano de Melhoria”:
o Plano de Melhoria: campo obrigatório, Alfanumérico, 5000 caracteres (CLOB); O campo tipo CLOB tem limitação de 5.000 caracteres? *Resposta: OK*
- O usuário informa o plano de melhoria; *Resposta: OK*
- Ao “ Salvar” pela primeira vez o “Plano de Melhoria” será gravado o usuário de inclusão, as demais vezes o usuário de alteração; *Resposta: OK*
- Ficará gravado somente o último usuário de alteração; *Resposta: OK*


• Dúvida: Qualquer usuário tem acesso a “Apuração do indicador do programa” pode manter o Plano de Melhoria?
• Dúvida: Deve ser exibido o plano de melhoria feito no exercício anterior, como base para o plano de melhoria do exercício atual?

*Veja abaixo a resposta da SGE:*
• +Todos os usuários da USP, da APG e da SGE que tem acesso a “Apuração do indicador do programa” podem manter o Plano de Melhoria?+ Sim, todos os usuários podem incluir, modificar e *excluir,* contudo, mantendo o log da informação. Não precisa tramitar, basta o usuário incluir e salvar neste momento, a tramitação para validação e finalização será na data de corte de 31/12. O sistema deve ficar aberto para 2025 com todos os indicadores na situação desconhecido.

• +Deve ser exibido o plano de melhoria feito no exercício anterior, como base para o plano de melhoria do exercício atual+?  Essa informação do ano anterior deve seguir o mesmo padrão do módulo de apuração dos indicadores de programa do PPA passado. No ano corrente, o usuário pode consultar todas as informações da apuração do indicador no ano anterior, assim, as informações do plano de melhoria inseridas em 2025 devem ser migradas para o ano de 2026 para consulta com as demais informações da apuração do indicador. Em 2026, poderá haver um novo plano de melhoria ou não.

*Pendências:* 
# Como dar opção de Excluir um Plano de Melhorias neste formato;
# Acrescentar na opção Exportar no final coluna de “Plano de Melhoria”
",2025-05-14 17:26:43,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}]",attr,assigned_to_id,1557,1211
208533,1862129,Marcia Figueredo Nunes,,2025-05-14 18:44:45,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '344'}]",attr,assigned_to_id,1211,344
208533,1862256,Marcia Figueredo Nunes,"*Dúvidas:*
 
*“...a tramitação para validação e finalização será na data de corte de 31/12”*
Dúvida:  Deve ser feito alguma validação/regra referente a data de corte?


*“...O sistema deve ficar aberto para 2025 com todos os indicadores na situação desconhecido.”*
Dúvida:  Isto já acontece ao fazer a cópia ou devemos implementar algo?
 

*Pendências:
Como dar opção de Excluir um Plano de Melhorias neste formato;
Acrescentar na opção Exportar no final coluna de “Plano de Melhoria”*

Dúvida: Para colocarmos a opção Excluir e Exportar, é melhor voltarmos para a primeira versão do protótipo. Concorda?
A opção é mesmo ""Exportar"" ou seria ""imprimir""?",2025-05-14 19:47:21,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '344', 'new_value': '1557'}]",attr,assigned_to_id,344,1557
208533,1862774,Marilia Pedreira,"Márcia,

O usuário confirmou que pode ficar sem a opção de ""Excluir"".",2025-05-15 15:03:08,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}]",attr,assigned_to_id,1557,1211
208533,1862962,Marcia Figueredo Nunes,,2025-05-15 17:55:27,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '344'}]",attr,assigned_to_id,1211,344
208533,1863272,Marcia Figueredo Nunes,,2025-05-15 20:19:43,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '344', 'new_value': '1557'}, {'property': 'attachment', 'name': '318651', 'new_value': 'Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx'}]",attr,assigned_to_id,344,1557
208533,1863272,Marcia Figueredo Nunes,,2025-05-15 20:19:43,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '344', 'new_value': '1557'}, {'property': 'attachment', 'name': '318651', 'new_value': 'Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx'}]",attachment,318651,,Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx
208533,1863313,Marcia Figueredo Nunes,,2025-05-15 20:47:18,"[{'property': 'attachment', 'name': '318338', 'old_value': 'Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx'}]",attachment,318338,Pré-Especificação -  Apuração Indicador de Programa - Plano de Melhoria.docx,
208533,1863462,Marcia Figueredo Nunes,,2025-05-16 12:43:35,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '344'}]",attr,assigned_to_id,1557,344
208533,1863829,Marcia Figueredo Nunes,,2025-05-16 18:26:44,"[{'property': 'cf', 'name': '333', 'old_value': '8', 'new_value': '9'}, {'property': 'cf', 'name': '221', 'old_value': '6', 'new_value': '20'}, {'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '0'}]",cf,333,8,9
208533,1863829,Marcia Figueredo Nunes,,2025-05-16 18:26:44,"[{'property': 'cf', 'name': '333', 'old_value': '8', 'new_value': '9'}, {'property': 'cf', 'name': '221', 'old_value': '6', 'new_value': '20'}, {'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '0'}]",cf,221,6,20
208533,1863829,Marcia Figueredo Nunes,,2025-05-16 18:26:44,"[{'property': 'cf', 'name': '333', 'old_value': '8', 'new_value': '9'}, {'property': 'cf', 'name': '221', 'old_value': '6', 'new_value': '20'}, {'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '0'}]",cf,334,,0
208533,1863851,Marcia Figueredo Nunes,,2025-05-16 18:45:06,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '344', 'new_value': '1557'}]",attr,assigned_to_id,344,1557
208533,1863951,Marilia Pedreira,Aprovado,2025-05-16 20:35:24,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '194', 'new_value': '195'}]",attr,assigned_to_id,1557,1211
208533,1863951,Marilia Pedreira,Aprovado,2025-05-16 20:35:24,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '194', 'new_value': '195'}]",attr,status_id,194,195
208532,1858125,Cristina de Souza Azevedo,,2025-05-09 20:12:18,"[{'property': 'relation', 'name': 'relates', 'new_value': '208503'}]",relation,relates,,208503
208532,1859891,Cristina de Souza Azevedo,,2025-05-12 16:50:15,"[{'property': 'attr', 'name': 'description', 'old_value': 'Adequar a funcionalidade Unidade Orçamentária -> Consultar quanto ao CNPJ alfanumérico, conforme artefatos:\r\n\r\n*Caso de Uso:* Manter_Unidade_Orcamentaria.doc\r\n*Versão:* 4.0\r\n*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZ\r\n\r\nResumo:\r\n* Tratar o CNPJ da UO como alfanumérico; (filtro de pesquisa e exibição)\r\n* Alterar a máscara do CNPJ do Órgão para AA.AAA.AAA/AAAA-99. (filtro de pesquisa e exibição)\r\n\r\n\r\n', 'new_value': 'Adequar a funcionalidade Unidade Orçamentária -> Consultar quanto ao CNPJ alfanumérico, conforme artefatos:\r\n\r\n*Caso de Uso:* Manter_Unidade_Orcamentaria.doc\r\n*Versão:* 4.0\r\n*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZ\r\n\r\nResumo:\r\n* Tratar o CNPJ da UO como alfanumérico; (filtro de pesquisa e exibição)\r\n* Alterar a máscara do CNPJ da UO para AA.AAA.AAA/AAAA-99. (filtro de pesquisa e exibição)\r\n\r\n\r\n'}]",attr,description,"Adequar a funcionalidade Unidade Orçamentária -> Consultar quanto ao CNPJ alfanumérico, conforme artefatos:rnrn*Caso de Uso:* Manter_Unidade_Orcamentaria.docrn*Versão:* 4.0rn*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZrnrnResumo:rn* Tratar o CNPJ da UO como alfanumérico; (filtro de pesquisa e exibição)rn* Alterar a máscara do CNPJ do Órgão para AA.AAA.AAA/AAAA-99. (filtro de pesquisa e exibição)rnrnrn","Adequar a funcionalidade Unidade Orçamentária -> Consultar quanto ao CNPJ alfanumérico, conforme artefatos:rnrn*Caso de Uso:* Manter_Unidade_Orcamentaria.docrn*Versão:* 4.0rn*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZrnrnResumo:rn* Tratar o CNPJ da UO como alfanumérico; (filtro de pesquisa e exibição)rn* Alterar a máscara do CNPJ da UO para AA.AAA.AAA/AAAA-99. (filtro de pesquisa e exibição)rnrnrn"
208531,1858123,Cristina de Souza Azevedo,,2025-05-09 20:08:09,"[{'property': 'relation', 'name': 'relates', 'new_value': '208503'}]",relation,relates,,208503
208531,1859889,Cristina de Souza Azevedo,,2025-05-12 16:49:56,"[{'property': 'attr', 'name': 'description', 'old_value': 'Adequar a funcionalidade Unidade Orçamentária -> Incluir quanto ao CNPJ alfanumérico, conforme artefatos:\r\n\r\n*Caso de Uso:* Manter_Unidade_Orcamentaria.doc\r\n*Versão:* 4.0\r\n*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZ\r\n\r\nResumo:\r\n* Tratar o CNPJ do Órgão como alfanumérico;\r\n* Alterar a máscara do CNPJ do Órgão para AA.AAA.AAA/AAAA-99;\r\n* Ao gravar pessoa jurídica, armazenar CNPJ como tipo alfanumérico;\r\n* Ao gravar pessoa jurídica, armazenar os zeros à esquerda do CNPJ (até 14 posições)\r\n* Tratar o CNPJ alfanumérico, com zeros à esquerda, nas validações que comparam CNPJ (Exemplo: FA: 2.2.13, 2.2.14).\r\n\r\n\r\n', 'new_value': 'Adequar a funcionalidade Unidade Orçamentária -> Incluir quanto ao CNPJ alfanumérico, conforme artefatos:\r\n\r\n*Caso de Uso:* Manter_Unidade_Orcamentaria.doc\r\n*Versão:* 4.0\r\n*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZ\r\n\r\nResumo:\r\n* Tratar o CNPJ da UO como alfanumérico;\r\n* Alterar a máscara do CNPJ da UO para AA.AAA.AAA/AAAA-99;\r\n* Ao gravar pessoa jurídica, armazenar CNPJ como tipo alfanumérico;\r\n* Ao gravar pessoa jurídica, armazenar os zeros à esquerda do CNPJ (até 14 posições)\r\n* Tratar o CNPJ alfanumérico, com zeros à esquerda, nas validações que comparam CNPJ (Exemplo: FA: 2.2.13, 2.2.14).\r\n\r\n\r\n'}]",attr,description,"Adequar a funcionalidade Unidade Orçamentária -> Incluir quanto ao CNPJ alfanumérico, conforme artefatos:rnrn*Caso de Uso:* Manter_Unidade_Orcamentaria.docrn*Versão:* 4.0rn*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZrnrnResumo:rn* Tratar o CNPJ do Órgão como alfanumérico;rn* Alterar a máscara do CNPJ do Órgão para AA.AAA.AAA/AAAA-99;rn* Ao gravar pessoa jurídica, armazenar CNPJ como tipo alfanumérico;rn* Ao gravar pessoa jurídica, armazenar os zeros à esquerda do CNPJ (até 14 posições)rn* Tratar o CNPJ alfanumérico, com zeros à esquerda, nas validações que comparam CNPJ (Exemplo: FA: 2.2.13, 2.2.14).rnrnrn","Adequar a funcionalidade Unidade Orçamentária -> Incluir quanto ao CNPJ alfanumérico, conforme artefatos:rnrn*Caso de Uso:* Manter_Unidade_Orcamentaria.docrn*Versão:* 4.0rn*Disponível em:* https://prodeboffice365.sharepoint.com/:f:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/01.%20TABELAS/INSTITUCIONAL?csf=1&web=1&e=IngusZrnrnResumo:rn* Tratar o CNPJ da UO como alfanumérico;rn* Alterar a máscara do CNPJ da UO para AA.AAA.AAA/AAAA-99;rn* Ao gravar pessoa jurídica, armazenar CNPJ como tipo alfanumérico;rn* Ao gravar pessoa jurídica, armazenar os zeros à esquerda do CNPJ (até 14 posições)rn* Tratar o CNPJ alfanumérico, com zeros à esquerda, nas validações que comparam CNPJ (Exemplo: FA: 2.2.13, 2.2.14).rnrnrn"
208529,1858113,Marilia Pedreira,,2025-05-09 20:02:09,"[{'property': 'attachment', 'name': '318065', 'new_value': 'Sugestoes Mudanças M&A 102.docx'}]",attachment,318065,,Sugestoes Mudanças M&A 102.docx
208529,1858115,Marilia Pedreira,,2025-05-09 20:02:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '192', 'new_value': '193'}]",attr,assigned_to_id,1557,1211
208529,1858115,Marilia Pedreira,,2025-05-09 20:02:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '192', 'new_value': '193'}]",attr,status_id,192,193
208529,1859517,Cristiane Menezes S. Santos,,2025-05-12 13:03:28,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '2101'}]",attr,assigned_to_id,1211,2101
208529,1860076,Cristiane Menezes S. Santos,"Pré-especificação

M&A 102 - Relatório de Execução do PPA do PPA 2024-2027

1. Alterar layout do quadro da ""Evolução dos Indicadores de Programa "" incluindo nova linha para realocar as informações de Ano de Referência, Valor de de Referência e Unidade de Medida do de Referência. Além de redimensionar a largura das colunas de valores ""Apurados"" e Variação (%)"".

PF: 2 Esforço: 5

Aguardamos análise e aprovação.

At.",2025-05-12 18:06:11,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2101', 'new_value': '1557'}, {'property': 'attr', 'name': 'status_id', 'old_value': '193', 'new_value': '194'}, {'property': 'attachment', 'name': '318162', 'new_value': 'M&A102 - Layout Evolução do Indicador de Programa.jpg'}]",attr,assigned_to_id,2101,1557
208529,1860076,Cristiane Menezes S. Santos,"Pré-especificação

M&A 102 - Relatório de Execução do PPA do PPA 2024-2027

1. Alterar layout do quadro da ""Evolução dos Indicadores de Programa "" incluindo nova linha para realocar as informações de Ano de Referência, Valor de de Referência e Unidade de Medida do de Referência. Além de redimensionar a largura das colunas de valores ""Apurados"" e Variação (%)"".

PF: 2 Esforço: 5

Aguardamos análise e aprovação.

At.",2025-05-12 18:06:11,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2101', 'new_value': '1557'}, {'property': 'attr', 'name': 'status_id', 'old_value': '193', 'new_value': '194'}, {'property': 'attachment', 'name': '318162', 'new_value': 'M&A102 - Layout Evolução do Indicador de Programa.jpg'}]",attr,status_id,193,194
208529,1860076,Cristiane Menezes S. Santos,"Pré-especificação

M&A 102 - Relatório de Execução do PPA do PPA 2024-2027

1. Alterar layout do quadro da ""Evolução dos Indicadores de Programa "" incluindo nova linha para realocar as informações de Ano de Referência, Valor de de Referência e Unidade de Medida do de Referência. Além de redimensionar a largura das colunas de valores ""Apurados"" e Variação (%)"".

PF: 2 Esforço: 5

Aguardamos análise e aprovação.

At.",2025-05-12 18:06:11,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2101', 'new_value': '1557'}, {'property': 'attr', 'name': 'status_id', 'old_value': '193', 'new_value': '194'}, {'property': 'attachment', 'name': '318162', 'new_value': 'M&A102 - Layout Evolução do Indicador de Programa.jpg'}]",attachment,318162,,M&A102 - Layout Evolução do Indicador de Programa.jpg
208529,1860252,Marilia Pedreira,Aprovado,2025-05-12 20:19:41,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '194', 'new_value': '195'}]",attr,assigned_to_id,1557,1211
208529,1860252,Marilia Pedreira,Aprovado,2025-05-12 20:19:41,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '194', 'new_value': '195'}]",attr,status_id,194,195
208529,1860265,Cristiane Menezes S. Santos,,2025-05-12 20:34:41,"[{'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '1'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '2101'}, {'property': 'attr', 'name': 'status_id', 'old_value': '195', 'new_value': '200'}]",cf,334,,1
208529,1860265,Cristiane Menezes S. Santos,,2025-05-12 20:34:41,"[{'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '1'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '2101'}, {'property': 'attr', 'name': 'status_id', 'old_value': '195', 'new_value': '200'}]",attr,assigned_to_id,1211,2101
208529,1860265,Cristiane Menezes S. Santos,,2025-05-12 20:34:41,"[{'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '1'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '2101'}, {'property': 'attr', 'name': 'status_id', 'old_value': '195', 'new_value': '200'}]",attr,status_id,195,200
208529,1860267,Cristiane Menezes S. Santos,,2025-05-12 20:36:44,"[{'property': 'relation', 'name': 'relates', 'new_value': '208616'}]",relation,relates,,208616
208529,1860672,Cristiane Menezes S. Santos,,2025-05-13 13:58:04,"[{'property': 'cf', 'name': '333', 'old_value': '', 'new_value': '4'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '2'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",cf,333,,4
208529,1860672,Cristiane Menezes S. Santos,,2025-05-13 13:58:04,"[{'property': 'cf', 'name': '333', 'old_value': '', 'new_value': '4'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '2'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",cf,221,,2
208529,1860672,Cristiane Menezes S. Santos,,2025-05-13 13:58:04,"[{'property': 'cf', 'name': '333', 'old_value': '', 'new_value': '4'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '2'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208529,1862611,Cristiane Menezes S. Santos,,2025-05-15 13:12:51,"[{'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,status_id,156,114
208529,1862612,Cristiane Menezes S. Santos,,2025-05-15 13:12:57,"[{'property': 'attr', 'name': 'status_id', 'old_value': '114', 'new_value': '149'}]",attr,status_id,114,149
208529,1862613,Cristiane Menezes S. Santos,,2025-05-15 13:13:02,"[{'property': 'attr', 'name': 'status_id', 'old_value': '149', 'new_value': '150'}]",attr,status_id,149,150
208527,1858083,Monica  Alves Gomes da Costa,,2025-05-09 19:34:44,"[{'property': 'attr', 'name': 'description', 'old_value': 'Ao inserir o campo Escriturada não aparece o domínio.', 'new_value': 'Favor verificar que ao inserir o campo Escriturada não aparece o domínio.'}]",attr,description,Ao inserir o campo Escriturada não aparece o domínio.,Favor verificar que ao inserir o campo Escriturada não aparece o domínio.
208527,1858086,Monica  Alves Gomes da Costa,,2025-05-09 19:35:48,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}, {'property': 'attachment', 'name': '318061', 'new_value': '208527.png'}]",attr,status_id,199,200
208527,1858086,Monica  Alves Gomes da Costa,,2025-05-09 19:35:48,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}, {'property': 'attachment', 'name': '318061', 'new_value': '208527.png'}]",attachment,318061,,208527.png
208527,1858088,Monica  Alves Gomes da Costa,,2025-05-09 19:36:06,"[{'property': 'relation', 'name': 'relates', 'new_value': '204331'}]",relation,relates,,204331
208527,1858094,Monica  Alves Gomes da Costa,,2025-05-09 19:38:57,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1741', 'new_value': '2755'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,1741,2755
208527,1858094,Monica  Alves Gomes da Costa,,2025-05-09 19:38:57,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1741', 'new_value': '2755'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208526,1858079,Ligia Simone Vianna,,2025-05-09 19:32:41,"[{'property': 'attr', 'name': 'description', 'old_value': 'Cenário: P405 C03 I0007  PAOE\r\n1- Acompanhamento: Planejei a Ação 4957 que tinha qtd não distribuída igual a 1.\r\n2 - Ao voltar para o relato a quantidade atualizada estava igual a zero, o botão *Explicar Não Distribuição* continuava habilitado que deveria estar desabilitado.\r\n3 - Cliquei em *Remover Explicação* o sistema exibiu a de +Remover Explicação+ porém exibiu os dados atualizados e não o gravado.\r\n4 - Confirmei a remoção e salvei o relato a operação ocorreu corretamente.\r\n\r\nErros encontrados:\r\nO botão *Explicar Não Distribuição* habilitado com *Quantidade não Distribuída Total* igual a zero.\r\nTela de Remover Explicação exibindo dados atualizado.\r\n\r\n', 'new_value': 'Cenário: P405 C03 I0007  PAOE\r\n1- Acompanhamento: Planejei a Ação 4957 que tinha qtd não distribuída igual a 1.\r\n2 - Ao voltar para o relato a quantidade atualizada estava igual a zero, o botão *Explicar Não Distribuição* continuava habilitado que deveria estar desabilitado.\r\n3 - Cliquei em *Remover Explicação* o sistema exibiu a de +Remover Explicação+ porém exibiu os dados atualizados e não o gravado.\r\n4 - Confirmei a remoção e salvei o relato a operação ocorreu corretamente.\r\n\r\nErros encontrados:\r\nO botão *Explicar Não Distribuição* habilitado com *Quantidade não Distribuída Total* igual a zero.\r\nTela de +Remover Explicação+ exibindo dados atualizado.\r\n\r\n'}]",attr,description,"Cenário: P405 C03 I0007  PAOErn1- Acompanhamento: Planejei a Ação 4957 que tinha qtd não distribuída igual a 1.rn2 - Ao voltar para o relato a quantidade atualizada estava igual a zero, o botão *Explicar Não Distribuição* continuava habilitado que deveria estar desabilitado.rn3 - Cliquei em *Remover Explicação* o sistema exibiu a de +Remover Explicação+ porém exibiu os dados atualizados e não o gravado.rn4 - Confirmei a remoção e salvei o relato a operação ocorreu corretamente.rnrnErros encontrados:rnO botão *Explicar Não Distribuição* habilitado com *Quantidade não Distribuída Total* igual a zero.rnTela de Remover Explicação exibindo dados atualizado.rnrn","Cenário: P405 C03 I0007  PAOErn1- Acompanhamento: Planejei a Ação 4957 que tinha qtd não distribuída igual a 1.rn2 - Ao voltar para o relato a quantidade atualizada estava igual a zero, o botão *Explicar Não Distribuição* continuava habilitado que deveria estar desabilitado.rn3 - Cliquei em *Remover Explicação* o sistema exibiu a de +Remover Explicação+ porém exibiu os dados atualizados e não o gravado.rn4 - Confirmei a remoção e salvei o relato a operação ocorreu corretamente.rnrnErros encontrados:rnO botão *Explicar Não Distribuição* habilitado com *Quantidade não Distribuída Total* igual a zero.rnTela de +Remover Explicação+ exibindo dados atualizado.rnrn"
208526,1858081,Ligia Simone Vianna,,2025-05-09 19:33:03,"[{'property': 'relation', 'name': 'relates', 'new_value': '206243'}]",relation,relates,,206243
